1,0.001575
0.9887768,0.005011
0.9690892,0.010909
0.9452006,0.0178454
0.9173599,0.0256285
0.8876835,0.0335751
0.8582627,0.0411041
0.8293501,0.0481705
0.8003908,0.054921
0.7710486,0.061429
0.7412863,0.0676909
0.7113186,0.073648
0.6813523,0.0792478
0.6514767,0.0844672
0.6216715,0.089305
0.5918837,0.0937653
0.5620932,0.0978456
0.5323185,0.101537
0.502615,0.1048148
0.4730749,0.1076435
0.4438226,0.1099915
0.4150003,0.1118206
0.3867132,0.1130633
0.3589941,0.1136617
0.3318176,0.1135711
0.3051312,0.1127679
0.2788705,0.1112376
0.2529576,0.1089584
0.2273278,0.105901
0.2020963,0.1020572
0.1776386,0.097487
0.1544657,0.0923308
0.1329935,0.0867114
0.113332,0.0807034
0.0953788,0.074361
0.0790457,0.0677638
0.0646689,0.0612155
0.0525707,0.0551014
0.0426188,0.0495872
0.0344602,0.044549
0.0276949,0.039822
0.0220019,0.035295
0.0171578,0.0309151
0.0130261,0.0266903
0.0095109,0.0226451
0.0065471,0.0187915
0.0041556,0.0150899
0.0023378,0.011477
0.0010774,0.0078912
0.0003483,0.0043146
0.00012,0.0007784
0.000391,-0.0027008
0.0011896,-0.0061226
0.0025259,-0.0095088
0.0044152,-0.0128667
0.0068831,-0.0161622
0.009948,-0.0193232
0.0136321,-0.0222922
0.017956,-0.0250168
0.022961,-0.0274508
0.0287996,-0.0296099
0.0357547,-0.0315814
0.0442033,-0.0335666
0.0544982,-0.03581
0.0668076,-0.0382366
0.0808883,-0.0405751
0.0966245,-0.0425509
0.114389,-0.0440508
0.1346438,-0.0449724
0.1576128,-0.0452158
0.1829225,-0.0448267
0.2097597,-0.044102
0.2374434,-0.0435222
0.2658903,-0.043394
0.2952545,-0.0435931
0.325602,-0.0439196
0.356839,-0.0441455
0.388714,-0.04421
0.4209375,-0.0441892
0.4532421,-0.0441696
0.4854212,-0.044191
0.5174008,-0.0442046
0.5492659,-0.0441537
0.5811695,-0.0440386
0.6127858,-0.0439971
0.6430664,-0.0441678
0.6709061,-0.0444673
0.6963237,-0.044275
0.7202947,-0.0431525
0.7438379,-0.0411425
0.7677032,-0.0383608
0.7925323,-0.0348637
0.8189679,-0.030691
0.8476612,-0.0259224
0.8789724,-0.0207602
0.9108382,-0.0156231
0.9417505,-0.0107079
0.9676156,-0.0066155
0.9883502,-0.0033392
1,-0.0015
